model,day,event_id,market_id,model_prob_yes,yes_ask,no_ask,outcome,platform,pnl,cost
GPT-5.6 Sol,13,E2164,M03951,0.4599999999999999,47.0,54.0,0.0,Kalshi,,
GPT-5.6 Sol,13,E2165,M03952,0.06,0.1,94.28,0.0,Polymarket,-5.9e-05,5.9e-05
GPT-5.6 Sol,13,E2165,M03953,0.94,94.28,0.1,1.0,Polymarket,-5.900000000000005e-05,5.900000000000005e-05
GPT-5.6 Sol,13,E2166,M03954,0.08,9.0,92.0,0.0,Kalshi,,
GPT-5.6 Sol,13,E2166,M03955,0.43,45.0,56.00000000000001,1.0,Kalshi,-0.005600000000000005,0.005600000000000005
GPT-5.6 Sol,13,E2168,M03958,0.04,9.0,96.0,0.0,Kalshi,,
GPT-5.6 Sol,13,E2168,M03959,0.96,96.0,9.0,1.0,Kalshi,,
GPT-5.6 Sol,13,E2169,M03960,0.22,5.83,99.0,0.0,Polymarket,-0.00942711,0.00942711
GPT-5.6 Sol,13,E2169,M03961,0.78,99.0,5.83,1.0,Polymarket,-0.009427109999999999,0.009427109999999999
GPT-5.6 Sol,13,E2170,M03962,0.48,47.0,54.0,0.0,Polymarket,-0.004700000000000004,0.004700000000000004
GPT-5.6 Sol,13,E2170,M03963,0.52,54.0,47.0,1.0,Polymarket,-0.004700000000000004,0.004700000000000004
GPT-5.6 Sol,13,E2171,M03964,0.001,0.2,99.9,0.0,Polymarket,,
GPT-5.6 Sol,13,E2171,M03965,0.001,0.05,99.95,0.0,Polymarket,-2.5e-07,2.5e-07
GPT-5.6 Sol,13,E2171,M03966,0.997,99.8,3.9,1.0,Polymarket,,
GPT-5.6 Sol,13,E2171,M03967,0.001,0.05,99.95,0.0,Polymarket,-2.5e-07,2.5e-07
GPT-5.6 Sol,13,E2171,M03968,0.01,0.2,99.9,0.0,Polymarket,-1.6e-05,1.6e-05
GPT-5.6 Sol,14,E2172,M03970,0.001,0.05,99.95,0.0,Polymarket,-2.5e-07,2.5e-07
GPT-5.6 Sol,14,E2173,M03971,0.01,2.7,99.0,0.0,Polymarket,,
GPT-5.6 Sol,14,E2173,M03972,0.99,99.0,2.7,1.0,Polymarket,,
GPT-5.6 Sol,14,E2175,M03975,0.53,48.0,54.0,1.0,Polymarket,0.026000000000000023,0.02400000000000002
GPT-5.6 Sol,14,E2176,M03976,0.02,1.5,99.4,0.0,Polymarket,-7.500000000000001e-05,7.500000000000001e-05
GPT-5.6 Sol,14,E2176,M03977,0.98,99.4,1.5,1.0,Polymarket,-7.500000000000028e-05,7.500000000000028e-05
GPT-5.6 Sol,14,E2177,M03978,0.08,12.0,90.0,0.0,Kalshi,0.0020000000000000018,0.018000000000000016
GPT-5.6 Sol,14,E2178,M03979,0.23,27.0,74.0,0.0,Kalshi,0.007800000000000008,0.02220000000000002
GPT-5.6 Sol,14,E2178,M03980,0.77,74.0,27.0,1.0,Kalshi,0.007800000000000008,0.02220000000000002
GPT-5.6 Sol,14,E2179,M03981,0.17,19.0,82.0,0.0,Kalshi,0.0018000000000000013,0.008200000000000008
GPT-5.6 Sol,14,E2179,M03982,0.83,81.0,20.0,1.0,Kalshi,0.0037999999999999805,0.016199999999999926
GPT-5.6 Sol,14,E2181,M03985,0.88,96.0,9.0,1.0,Kalshi,-0.0026999999999999997,0.0026999999999999997
GPT-5.6 Sol,14,E2181,M03986,0.12,9.0,96.0,0.0,Kalshi,-0.0026999999999999997,0.0026999999999999997
GPT-5.6 Sol,14,E4186,M08023,0.13,11.9,93.5,0.0,Polymarket,-0.0013089999999999996,0.0013089999999999996
GPT-5.6 Sol,14,E2182,M03987,0.79,84.0,18.0,1.0,Polymarket,-0.005399999999999994,0.005399999999999994
GPT-5.6 Sol,14,E2182,M03988,0.2099999999999999,18.0,84.0,0.0,Polymarket,-0.005399999999999985,0.005399999999999985
GPT-5.6 Sol,14,E2183,M03989,0.84,93.0,9.0,1.0,Polymarket,-0.006300000000000003,0.006300000000000003
GPT-5.6 Sol,14,E2183,M03990,0.16,9.0,93.0,0.0,Polymarket,-0.0063,0.0063
GPT-5.6 Sol,14,E4187,M08024,0.69,88.0,20.0,1.0,Polymarket,-0.02200000000000001,0.02200000000000001
GPT-5.6 Sol,14,E4187,M08025,0.31,20.0,88.0,0.0,Polymarket,-0.022,0.022
GPT-5.6 Sol,14,E2184,M03991,0.67,91.0,10.0,1.0,Polymarket,-0.022999999999999996,0.022999999999999996
GPT-5.6 Sol,14,E2184,M03992,0.3299999999999999,10.0,91.0,0.0,Polymarket,-0.022999999999999993,0.022999999999999993
GPT-5.6 Sol,14,E2185,M03993,0.92,92.0,9.0,1.0,Polymarket,,
GPT-5.6 Sol,14,E2185,M03994,0.0799999999999999,9.0,92.0,0.0,Polymarket,8.881784197001248e-18,1.021405182655144e-16
GPT-5.6 Sol,14,E2186,M03995,0.86,90.0,11.0,1.0,Polymarket,-0.0033000000000000013,0.0033000000000000013
GPT-5.6 Sol,14,E2186,M03996,0.14,11.0,90.0,0.0,Polymarket,-0.0033000000000000013,0.0033000000000000013
GPT-5.6 Sol,14,E4300,M08249,0.67,77.0,27.0,1.0,Polymarket,-0.016199999999999985,0.016199999999999985
GPT-5.6 Sol,14,E4300,M08250,0.3299999999999999,27.0,77.0,0.0,Polymarket,-0.01619999999999997,0.01619999999999997
GPT-5.6 Sol,14,E4188,M08026,0.88,93.0,10.0,0.0,Polymarket,0.01799999999999999,0.001999999999999999
GPT-5.6 Sol,14,E4188,M08027,0.12,10.0,93.0,1.0,Polymarket,0.01799999999999999,0.001999999999999999
GPT-5.6 Sol,14,E2187,M03997,0.78,88.0,13.0,1.0,Polymarket,-0.011699999999999997,0.011699999999999997
GPT-5.6 Sol,14,E2187,M03998,0.2199999999999999,13.0,88.0,0.0,Polymarket,-0.011699999999999985,0.011699999999999985
GPT-5.6 Sol,14,E2188,M03999,0.7,77.0,24.0,1.0,Polymarket,-0.014400000000000012,0.014400000000000012
GPT-5.6 Sol,14,E2188,M04000,0.3,24.0,77.0,0.0,Polymarket,-0.0144,0.0144
GPT-5.6 Sol,14,E2189,M04001,0.43,41.0,61.0,0.0,Polymarket,-0.008200000000000008,0.008200000000000008
GPT-5.6 Sol,14,E2189,M04002,0.5700000000000001,61.0,41.0,1.0,Polymarket,-0.008199999999999983,0.008199999999999983
GPT-5.6 Sol,14,E2191,M04005,0.84,91.4,8.799999999999999,1.0,Polymarket,-0.006336000000000003,0.006336000000000003
GPT-5.6 Sol,14,E2191,M04006,0.16,8.799999999999999,91.4,0.0,Polymarket,-0.0063360000000000005,0.0063360000000000005
GPT-5.6 Sol,14,E2192,M04007,0.29,20.31,71.0,0.0,Polymarket,-0.017649389999999997,0.017649389999999997
GPT-5.6 Sol,14,E2192,M04008,0.71,71.0,20.31,1.0,Polymarket,-0.01764939000000001,0.01764939000000001
GPT-5.6 Sol,14,E2193,M04009,0.16,9.89,91.19,0.0,Polymarket,-0.00604279,0.00604279
GPT-5.6 Sol,14,E2193,M04010,0.001,0.4,99.7,0.0,Polymarket,5.999999999999929e-06,0.001994000000000002
GPT-5.6 Sol,14,E2194,M04011,0.18,22.0,81.0,0.0,Polymarket,0.0019000000000000006,0.008100000000000008
GPT-5.6 Sol,14,E2195,M04012,0.01,0.8,99.5,0.0,Polymarket,-1.6e-05,1.6e-05
GPT-5.6 Sol,14,E2195,M04013,0.01,0.4,99.7,0.0,Polymarket,-2.4e-05,2.4e-05
GPT-5.6 Sol,14,E2196,M04014,0.001,0.3,99.8,0.0,Polymarket,2.0000000000000486e-06,0.0009980000000000008
GPT-5.6 Sol,14,E2197,M04015,0.04,3.0,98.0,0.0,Kalshi,-0.00030000000000000003,0.00030000000000000003
GPT-5.6 Sol,14,E2197,M04016,0.96,98.0,3.0,1.0,Kalshi,-0.0003000000000000011,0.0003000000000000011
GPT-5.6 Sol,14,E4049,M07723,0.08,4.0,99.0,0.0,Kalshi,-0.0016,0.0016
GPT-5.6 Sol,14,E4049,M07724,0.92,99.0,4.0,1.0,Kalshi,-0.0015999999999999983,0.0015999999999999983
GPT-5.6 Sol,14,E2198,M04017,0.29,22.0,80.0,0.0,Kalshi,-0.015399999999999995,0.015399999999999995
GPT-5.6 Sol,14,E2198,M04018,0.71,80.0,22.0,1.0,Kalshi,-0.015400000000000007,0.015400000000000007
GPT-5.6 Sol,14,E2199,M04019,0.03,9.0,96.0,0.0,Kalshi,0.00040000000000000105,0.009600000000000008
GPT-5.6 Sol,14,E2199,M04020,0.97,96.0,9.0,1.0,Kalshi,0.00040000000000000105,0.009600000000000008
GPT-5.6 Sol,14,E2200,M04021,0.96,96.0,4.5,1.0,Polymarket,,
GPT-5.6 Sol,14,E2200,M04022,0.04,4.5,96.0,0.0,Polymarket,,
GPT-5.6 Sol,14,E2202,M04025,0.06,7.000000000000001,94.0,0.0,Kalshi,,
GPT-5.6 Sol,14,E2202,M04026,0.94,94.0,7.000000000000001,1.0,Kalshi,,
GPT-5.6 Sol,14,E2204,M04029,0.24,35.0,66.0,0.0,Kalshi,0.03399999999999999,0.06599999999999999
GPT-5.6 Sol,14,E2204,M04030,0.76,66.0,35.0,1.0,Kalshi,0.03399999999999999,0.06599999999999999
GPT-5.6 Sol,14,E2205,M04031,0.28,30.0,71.0,0.0,Polymarket,0.0029000000000000033,0.007100000000000006
GPT-5.6 Sol,14,E2205,M04032,0.72,71.0,30.0,1.0,Polymarket,0.0029000000000000033,0.007100000000000006
GPT-5.6 Sol,14,E2206,M04033,0.25,42.0,63.0,0.0,Polymarket,0.044399999999999995,0.0756
GPT-5.6 Sol,14,E2206,M04034,0.75,63.0,42.0,1.0,Polymarket,0.044399999999999995,0.0756
GPT-5.6 Sol,14,E2207,M04035,0.78,92.0,14.000000000000002,1.0,Polymarket,-0.011199999999999995,0.011199999999999995
GPT-5.6 Sol,14,E2208,M04036,0.44,37.0,65.0,1.0,Polymarket,0.0441,0.025900000000000003
GPT-5.6 Sol,14,E2208,M04037,0.56,65.0,37.0,0.0,Polymarket,0.04409999999999997,0.025899999999999982
GPT-5.6 Sol,14,E2209,M04038,0.01,7.000000000000001,97.0,0.0,Kalshi,0.0005999999999999998,0.019400000000000018
GPT-5.6 Sol,14,E2210,M04039,0.99,99.9,0.1,1.0,Polymarket,-9.000000000000009e-06,9.000000000000009e-06
GPT-5.6 Sol,14,E2210,M04040,0.01,0.1,99.9,0.0,Polymarket,-9.000000000000002e-06,9.000000000000002e-06
GPT-5.6 Sol,14,E2211,M04041,0.03,5.0,97.0,0.0,Kalshi,,
GPT-5.6 Sol,14,E2211,M04042,0.97,97.0,5.0,1.0,Kalshi,,
GPT-5.6 Sol,14,E3908,M08251,0.12,9.0,93.0,1.0,Kalshi,0.027299999999999998,0.0026999999999999997
GPT-5.6 Sol,14,E2212,M04043,0.04,6.0,95.0,0.0,Kalshi,0.0005000000000000004,0.009500000000000008
GPT-5.6 Sol,14,E2212,M04044,0.96,95.0,6.0,1.0,Kalshi,0.0005000000000000004,0.009500000000000008
GPT-5.6 Sol,14,E2213,M04045,0.94,99.0,3.0,1.0,Kalshi,-0.0009000000000000016,0.0009000000000000016
GPT-5.6 Sol,14,E2213,M04046,0.06,3.0,99.0,0.0,Kalshi,-0.0009,0.0009
GPT-5.6 Sol,14,E2214,M04047,0.72,79.0,22.0,1.0,Kalshi,-0.013200000000000005,0.013200000000000005
GPT-5.6 Sol,14,E2215,M04048,0.95,87.0,16.0,1.0,Polymarket,0.010399999999999993,0.06959999999999997
GPT-5.6 Sol,14,E2215,M04049,0.05,16.0,87.0,0.0,Polymarket,0.010399999999999993,0.06959999999999997
GPT-5.6 Sol,14,E2216,M04050,0.59,53.8,46.2,1.0,Polymarket,0.024024000000000025,0.02797600000000002
GPT-5.6 Sol,14,E2216,M04051,0.41,46.2,53.8,0.0,Polymarket,0.024024000000000077,0.02797600000000008
GPT-5.6 Sol,14,E4301,M08252,0.31,28.000000000000004,75.0,1.0,Kalshi,0.02159999999999998,0.008399999999999993
GPT-5.6 Sol,14,E4301,M08253,0.69,75.0,28.000000000000004,0.0,Kalshi,0.02160000000000002,0.008400000000000008
GPT-5.6 Sol,14,E2218,M04054,0.04,3.8,99.0,0.0,Polymarket,-7.600000000000007e-05,7.600000000000007e-05
GPT-5.6 Sol,14,E4302,M08254,0.01,3.0,98.7,0.0,Polymarket,3.899999999999997e-05,0.0029610000000000027
GPT-5.6 Sol,14,E4192,M08034,0.04,5.0,96.0,0.0,Polymarket,,
GPT-5.6 Sol,14,E2220,M04057,0.22,18.0,86.0,0.0,Polymarket,-0.0072000000000000015,0.0072000000000000015
GPT-5.6 Sol,14,E2221,M04058,0.36,35.0,66.0,0.0,Polymarket,-0.0035000000000000027,0.0035000000000000027
GPT-5.6 Sol,14,E2221,M04059,0.64,66.0,35.0,1.0,Polymarket,-0.0035000000000000027,0.0035000000000000027
GPT-5.6 Sol,14,E2222,M04060,0.95,93.0,10.0,1.0,Polymarket,0.0013999999999999915,0.018599999999999915
GPT-5.6 Sol,14,E2222,M04061,0.05,10.0,93.0,0.0,Polymarket,0.0013999999999999915,0.018599999999999915
GPT-5.6 Sol,14,E2223,M04062,0.01,1.05,98.95,0.0,Polymarket,5.249999999999396e-06,0.0004947499999999455
GPT-5.6 Sol,14,E2223,M04063,0.99,98.95,1.05,1.0,Polymarket,5.249999999999396e-06,0.0004947499999999455
GPT-5.6 Sol,14,E4303,M08255,0.21,20.0,81.0,0.0,Kalshi,-0.001999999999999996,0.001999999999999996
GPT-5.6 Sol,14,E4303,M08256,0.14,15.0,88.0,0.0,Kalshi,,
GPT-5.6 Sol,14,E2224,M04064,0.84,67.0,26.86,1.0,Polymarket,0.05609999999999997,0.11389999999999996
GPT-5.6 Sol,14,E2226,M04066,0.37,38.0,63.0,0.0,Polymarket,,
GPT-5.6 Sol,14,E2226,M04067,0.61,35.0,66.0,1.0,Polymarket,0.169,0.091
GPT-5.6 Sol,14,E4195,M08038,0.43,52.0,55.00000000000001,0.0,Polymarket,0.009000000000000006,0.011000000000000012
GPT-5.6 Sol,14,E2227,M04068,0.37,34.0,67.0,0.0,Kalshi,-0.01019999999999999,0.01019999999999999
GPT-5.6 Sol,14,E2227,M04069,0.63,67.0,34.0,1.0,Kalshi,-0.01019999999999999,0.01019999999999999
GPT-5.6 Sol,14,E4197,M08041,0.2,18.0,83.0,0.0,Kalshi,-0.003600000000000003,0.003600000000000003
GPT-5.6 Sol,14,E2228,M04070,0.96,98.0,3.0,1.0,Kalshi,-0.0003000000000000011,0.0003000000000000011
GPT-5.6 Sol,14,E2228,M04071,0.04,3.0,98.0,0.0,Kalshi,-0.00030000000000000003,0.00030000000000000003
GPT-5.6 Sol,14,E2229,M04072,0.39,41.44,59.440000000000005,0.0,Polymarket,0.006327359999999978,0.00927263999999997
GPT-5.6 Sol,14,E2229,M04073,0.61,59.440000000000005,41.44,1.0,Polymarket,0.006327359999999978,0.00927263999999997
GPT-5.6 Sol,14,E4198,M08042,0.2,15.0,86.0,0.0,Kalshi,-0.007500000000000002,0.007500000000000002
GPT-5.6 Sol,14,E2230,M04074,0.99,98.0,3.0,1.0,Kalshi,0.00020000000000000052,0.009800000000000008
GPT-5.6 Sol,14,E2230,M04075,0.01,3.0,98.0,0.0,Kalshi,0.00020000000000000052,0.009800000000000008
GPT-5.6 Sol,14,E4199,M08043,0.99,98.0,3.0,1.0,Kalshi,0.00020000000000000052,0.009800000000000008
GPT-5.6 Sol,14,E4199,M08044,0.01,3.0,98.0,0.0,Kalshi,0.00020000000000000052,0.009800000000000008
GPT-5.6 Sol,14,E4200,M08045,0.41,46.0,56.00000000000001,1.0,Kalshi,-0.016800000000000016,0.016800000000000016
GPT-5.6 Sol,14,E4200,M08046,0.5900000000000001,56.00000000000001,46.0,0.0,Kalshi,-0.016800000000000016,0.016800000000000016
GPT-5.6 Sol,14,E2231,M04076,0.59,69.0,33.0,0.0,Kalshi,0.05360000000000001,0.026400000000000007
GPT-5.6 Sol,14,E2231,M04077,0.41,33.0,69.0,1.0,Kalshi,0.05359999999999997,0.02639999999999999
GPT-5.6 Sol,14,E2233,M04080,0.999,98.5,1.5,1.0,Polymarket,0.00021000000000000012,0.013790000000000012
GPT-5.6 Sol,14,E2233,M04081,0.001,1.5,98.5,0.0,Polymarket,0.00021000000000000012,0.013790000000000012
GPT-5.6 Sol,14,E2234,M04082,0.75,93.0,8.0,1.0,Polymarket,-0.0136,0.0136
GPT-5.6 Sol,14,E2234,M04083,0.25,8.0,93.0,0.0,Polymarket,-0.0136,0.0136
GPT-5.6 Sol,14,E2235,M04084,0.01,0.8999999999999999,99.9,0.0,Polymarket,-9.000000000000007e-06,9.000000000000007e-06
GPT-5.6 Sol,14,E2235,M04085,0.99,99.9,0.8999999999999999,1.0,Polymarket,-9.000000000000085e-06,9.000000000000085e-06
GPT-5.6 Sol,14,E2236,M04086,0.001,0.05,99.95,0.0,Polymarket,-2.5e-07,2.5e-07
GPT-5.6 Sol,14,E2236,M04087,0.999,99.95,0.05,1.0,Polymarket,-2.5000000000000047e-07,2.5000000000000047e-07
GPT-5.6 Sol,14,E4202,M08049,0.67,74.0,30.0,1.0,Kalshi,-0.00899999999999999,0.00899999999999999
GPT-5.6 Sol,14,E4202,M08050,0.3299999999999999,30.0,74.0,0.0,Kalshi,-0.008999999999999975,0.008999999999999975
GPT-5.6 Sol,14,E2239,M04092,0.001,0.5,99.8,0.0,Polymarket,2.0000000000000486e-06,0.0009980000000000008
GPT-5.6 Sol,14,E2239,M04093,0.999,99.8,0.5,1.0,Polymarket,2.0000000000000486e-06,0.0009980000000000008
GPT-5.6 Sol,14,E4304,M08257,0.96,80.0,28.999999999999996,1.0,Polymarket,0.03199999999999997,0.12799999999999995
GPT-5.6 Sol,14,E4304,M08258,0.04,28.999999999999996,80.0,0.0,Polymarket,0.03199999999999997,0.12799999999999995
GPT-5.6 Sol,14,E4204,M08053,0.01,0.2,99.9,0.0,Polymarket,-1.6e-05,1.6e-05
GPT-5.6 Sol,14,E4204,M08054,0.99,99.9,0.2,1.0,Polymarket,-1.600000000000002e-05,1.600000000000002e-05
GPT-5.6 Sol,14,E2240,M04094,0.69,80.0,23.0,0.0,Kalshi,0.06160000000000003,0.01840000000000001
GPT-5.6 Sol,14,E2240,M04095,0.31,23.0,80.0,1.0,Kalshi,0.06159999999999999,0.0184
GPT-5.6 Sol,14,E2241,M04096,0.8,97.0,4.0,1.0,Polymarket,-0.006399999999999998,0.006399999999999998
GPT-5.6 Sol,14,E2241,M04097,0.1999999999999999,4.0,97.0,0.0,Polymarket,-0.006399999999999996,0.006399999999999996
GPT-5.6 Sol,14,E2242,M04098,0.99,99.0,2.0,1.0,Kalshi,,
GPT-5.6 Sol,14,E2242,M04099,0.01,2.0,99.0,0.0,Kalshi,,
GPT-5.6 Sol,14,E2243,M04100,0.69,88.0,16.0,1.0,Kalshi,-0.024000000000000007,0.024000000000000007
GPT-5.6 Sol,14,E2243,M04101,0.31,16.0,88.0,0.0,Kalshi,-0.024,0.024
GPT-5.6 Sol,14,E2244,M04102,0.69,77.0,26.0,0.0,Kalshi,0.03700000000000003,0.013000000000000012
GPT-5.6 Sol,14,E2244,M04103,0.31,26.0,77.0,1.0,Kalshi,0.03699999999999999,0.012999999999999998
GPT-5.6 Sol,14,E2245,M04104,0.67,86.0,23.0,1.0,Polymarket,-0.02299999999999999,0.02299999999999999
GPT-5.6 Sol,14,E2245,M04105,0.3299999999999999,23.0,86.0,0.0,Polymarket,-0.022999999999999975,0.022999999999999975
GPT-5.6 Sol,14,E2246,M04106,0.81,94.0,8.0,1.0,Kalshi,-0.008799999999999995,0.008799999999999995
GPT-5.6 Sol,14,E2246,M04107,0.1899999999999999,8.0,94.0,0.0,Kalshi,-0.008799999999999992,0.008799999999999992
GPT-5.6 Sol,14,E2247,M04108,0.91,97.0,5.0,1.0,Kalshi,-0.0019999999999999983,0.0019999999999999983
GPT-5.6 Sol,14,E2247,M04109,0.0899999999999999,5.0,97.0,0.0,Kalshi,-0.001999999999999995,0.001999999999999995
GPT-5.6 Sol,14,E2248,M04110,0.2,14.000000000000002,88.0,0.0,Kalshi,-0.008400000000000001,0.008400000000000001
GPT-5.6 Sol,14,E2248,M04111,0.8,88.0,14.000000000000002,1.0,Kalshi,-0.008399999999999993,0.008399999999999993
GPT-5.6 Sol,14,E2249,M04112,0.61,79.0,25.0,0.0,Kalshi,0.10500000000000001,0.035
GPT-5.6 Sol,14,E2249,M04113,0.39,25.0,79.0,1.0,Kalshi,0.10500000000000001,0.035
GPT-5.6 Sol,14,E2250,M04114,0.28,27.0,74.0,1.0,Polymarket,0.007300000000000006,0.0027000000000000027
GPT-5.6 Sol,14,E2250,M04115,0.61,45.0,56.00000000000001,0.0,Polymarket,-0.072,0.072
GPT-5.6 Sol,14,E2251,M04116,0.68,76.0,28.000000000000004,1.0,Kalshi,-0.011199999999999979,0.011199999999999979
GPT-5.6 Sol,14,E2251,M04117,0.3199999999999999,28.000000000000004,76.0,0.0,Kalshi,-0.011199999999999965,0.011199999999999965
GPT-5.6 Sol,14,E4305,M08259,0.49,53.0,50.0,0.0,Kalshi,0.0050000000000000044,0.0050000000000000044
GPT-5.6 Sol,14,E4305,M08260,0.51,50.0,53.0,1.0,Kalshi,0.0050000000000000044,0.0050000000000000044
GPT-5.6 Sol,14,E2253,M04120,0.86,91.0,10.0,1.0,Kalshi,-0.004000000000000001,0.004000000000000001
GPT-5.6 Sol,14,E2253,M04121,0.14,10.0,91.0,0.0,Kalshi,-0.004000000000000001,0.004000000000000001
GPT-5.6 Sol,14,E2255,M04124,0.84,96.0,6.0,1.0,Kalshi,-0.006000000000000002,0.006000000000000002
GPT-5.6 Sol,14,E2255,M04125,0.16,6.0,96.0,0.0,Kalshi,-0.006,0.006
GPT-5.6 Sol,14,E2256,M04126,0.01,2.0,99.0,0.0,Kalshi,,
GPT-5.6 Sol,14,E2256,M04127,0.99,99.0,2.0,1.0,Kalshi,,
GPT-5.6 Sol,14,E2257,M04128,0.61,59.0,42.0,0.0,Kalshi,-0.01180000000000001,0.01180000000000001
GPT-5.6 Sol,14,E2257,M04129,0.39,42.0,59.0,1.0,Kalshi,-0.01180000000000001,0.01180000000000001
GPT-5.6 Sol,14,E2258,M04130,0.16,15.0,86.0,0.0,Polymarket,-0.0015000000000000013,0.0015000000000000013
GPT-5.6 Sol,14,E2258,M04131,0.84,86.0,15.0,1.0,Polymarket,-0.0015000000000000055,0.0015000000000000055
GPT-5.6 Sol,14,E2259,M04132,0.88,95.8,4.9,1.0,Polymarket,-0.003479,0.003479
GPT-5.6 Sol,14,E2259,M04133,0.04,4.25,98.0,0.0,Polymarket,,
GPT-5.6 Sol,14,E2259,M04134,0.03,9.0,96.5,0.0,Polymarket,0.00017500000000000068,0.004825000000000004
GPT-5.6 Sol,14,E4206,M08057,0.24,21.0,80.0,1.0,Kalshi,0.0237,0.006299999999999999
GPT-5.6 Sol,14,E4306,M08261,0.47,50.0,51.0,0.0,Polymarket,0.009800000000000008,0.01020000000000001
GPT-5.6 Sol,14,E4306,M08262,0.53,51.0,50.0,1.0,Polymarket,0.009800000000000008,0.01020000000000001
GPT-5.6 Sol,14,E2260,M04135,0.2,1.0,98.77,0.0,Polymarket,-0.0019,0.0019
GPT-5.6 Sol,14,E2260,M04136,0.8,98.77,1.0,1.0,Polymarket,-0.0018999999999999996,0.0018999999999999996
GPT-5.6 Sol,14,E2261,M04137,0.46,42.0,59.0,0.0,Kalshi,-0.016800000000000013,0.016800000000000013
GPT-5.6 Sol,14,E2261,M04138,0.54,59.0,42.0,1.0,Kalshi,-0.016799999999999992,0.016799999999999992
GPT-5.6 Sol,14,E2263,M04141,0.97,95.0,6.0,1.0,Kalshi,0.0010000000000000009,0.019000000000000017
GPT-5.6 Sol,14,E2263,M04142,0.03,6.0,95.0,0.0,Kalshi,0.0010000000000000009,0.019000000000000017
GPT-5.6 Sol,14,E4207,M08058,0.28,12.0,91.0,0.0,Kalshi,-0.019200000000000002,0.019200000000000002
GPT-5.6 Sol,14,E4207,M08059,0.72,91.0,12.0,1.0,Kalshi,-0.019200000000000002,0.019200000000000002
GPT-5.6 Sol,14,E2264,M04143,0.93,91.0,10.0,1.0,Kalshi,0.0017999999999999995,0.018200000000000018
GPT-5.6 Sol,14,E2264,M04144,0.0699999999999999,10.0,91.0,0.0,Kalshi,0.00180000000000001,0.01820000000000012
GPT-5.6 Sol,14,E2265,M04145,0.69,71.0,30.0,1.0,Kalshi,-0.003000000000000019,0.003000000000000019
GPT-5.6 Sol,14,E2265,M04146,0.31,30.0,71.0,0.0,Kalshi,-0.0030000000000000027,0.0030000000000000027
GPT-5.6 Sol,14,E1130,M03969,0.03,2.0,99.0,0.0,Kalshi,-0.00019999999999999998,0.00019999999999999998
GPT-5.6 Sol,14,E4051,M07727,0.99,99.0,2.0,1.0,Kalshi,,
GPT-5.6 Sol,14,E4051,M07728,0.01,2.0,99.0,0.0,Kalshi,,
GPT-5.6 Sol,14,E2268,M04150,0.01,20.0,94.0,0.0,Kalshi,0.0030000000000000027,0.04700000000000004
GPT-5.6 Sol,14,E2268,M04151,0.99,94.0,20.0,1.0,Kalshi,0.0030000000000000027,0.04700000000000004
GPT-5.6 Sol,14,E2269,M04152,0.03,3.3000000000000003,96.9,0.0,Kalshi,3.0999999999996525e-05,0.0009689999999998933
GPT-5.6 Sol,14,E2270,M04153,0.88,84.0,17.0,1.0,Kalshi,0.00640000000000001,0.033600000000000026
GPT-5.6 Sol,14,E2270,M04154,0.12,17.0,84.0,0.0,Kalshi,0.00640000000000001,0.033600000000000026
GPT-5.6 Sol,14,E4208,M08060,0.98,96.0,6.0,1.0,Kalshi,0.0008000000000000021,0.019200000000000016
GPT-5.6 Sol,14,E4208,M08061,0.02,6.0,96.0,0.0,Kalshi,0.0008000000000000021,0.019200000000000016
GPT-5.6 Sol,14,E2273,M04159,0.57,95.0,6.0,1.0,Kalshi,-0.0222,0.0222
GPT-5.6 Sol,14,E2273,M04160,0.01,28.999999999999996,73.0,0.0,Kalshi,0.07020000000000001,0.1898
GPT-5.6 Sol,14,E4209,M08062,0.96,92.0,20.0,1.0,Kalshi,0.0031999999999999945,0.03679999999999993
GPT-5.6 Sol,14,E4209,M08063,0.04,20.0,92.0,0.0,Kalshi,0.0031999999999999945,0.03679999999999993
GPT-5.6 Sol,15,E2275,M04162,0.78,76.0,26.0,1.0,Polymarket,0.004800000000000004,0.015200000000000014
GPT-5.6 Sol,15,E2275,M04163,0.57,50.0,51.0,1.0,Polymarket,0.034999999999999976,0.034999999999999976
GPT-5.6 Sol,15,E2275,M04164,0.56,30.0,71.0,1.0,Polymarket,0.18200000000000005,0.07800000000000001
GPT-5.6 Sol,15,E2275,M04165,0.68,70.0,31.0,0.0,Polymarket,0.006899999999999968,0.0030999999999999856
GPT-5.6 Sol,15,E2275,M04166,0.94,95.0,10.0,1.0,Polymarket,,
GPT-5.6 Sol,15,E2275,M04167,0.69,68.0,34.0,1.0,Polymarket,0.0031999999999999668,0.006799999999999931
GPT-5.6 Sol,15,E2277,M04170,0.05,4.0,97.0,0.0,Kalshi,-0.0004000000000000001,0.0004000000000000001
GPT-5.6 Sol,15,E2277,M04171,0.96,96.0,5.0,1.0,Kalshi,,
GPT-5.6 Sol,15,E2278,M04172,0.97,96.0,5.0,1.0,Kalshi,0.00040000000000000105,0.009600000000000008
GPT-5.6 Sol,15,E2279,M04173,0.96,97.0,4.0,1.0,Kalshi,,
GPT-5.6 Sol,15,E2279,M04174,0.04,3.0,99.0,0.0,Kalshi,-0.00030000000000000003,0.00030000000000000003
GPT-5.6 Sol,15,E2280,M04175,0.31,30.0,71.0,0.0,Polymarket,-0.0030000000000000027,0.0030000000000000027
